ID;İlçe Adı;Mahalle;Sokak;İhbar Tipi;Tahmini Zarar;Yangın Cinsi;Yangın Nedeni;Müdahale Eden Amirlik;İhbar Saati;Çıkış Tarihi;Olay Yerine Ulaşım Saati;Yangın Söndürme Saati;Geri Dönüş Saati
9669;EDREMİT;ZEYTİNLİ;;YUZ_ON_IKI_CAGRI;KISMEN;Çöp Yangını;Tespit Edilemedi;Edremit Grup Amirliği;02.08.2018 17:14:00;02.08.2018 17:15:00;02.08.2018 17:19:00;02.08.2018 17:40:00;02.08.2018 17:45:00
9668;EDREMİT;ZEYTİNLİ;;YUZ_ON_IKI_CAGRI;KISMEN;Ot Yangını;Tespit Edilemedi;Edremit Grup Amirliği;02.08.2018 13:12:00;02.08.2018 13:13:00;02.08.2018 13:17:00;02.08.2018 14:10:00;02.08.2018 14:15:00
9667;EDREMİT;ZEYTİNLİ;;YUZ_ON_IKI_CAGRI;KISMEN;Ot Yangını;Sigara;Edremit Grup Amirliği;25.07.2018 11:49:00;25.07.2018 11:50:00;25.07.2018 11:53:00;25.07.2018 12:08:00;25.07.2018 12:12:00
9666;EDREMİT;ZEYTİNLİ;;YUZ_ON_IKI_CAGRI;KISMEN;Ot Yangını;Tespit Edilemedi;Edremit Grup Amirliği;22.07.2018 16:57:00;22.07.2018 16:58:00;22.07.2018 17:02:00;22.07.2018 19:08:00;22.07.2018 19:13:00
9665;EDREMİT;ZEYTİNLİ;;YUZ_ON_IKI_CAGRI;KISMEN;Ot Yangını;Tespit Edilemedi;Edremit Grup Amirliği;22.07.2018 10:59:00;22.07.2018 11:00:00;22.07.2018 11:04:00;22.07.2018 11:50:00;22.07.2018 11:55:00
9664;EDREMİT;ZEYTİNLİ;;YUZ_ON_IKI_CAGRI;KISMEN;Ot Yangını;Sigara;Edremit Grup Amirliği;10.07.2018 20:14:00;10.07.2018 20:15:00;10.07.2018 20:18:00;10.07.2018 20:31:00;10.07.2018 20:35:00
9663;EDREMİT;ZEYTİNLİ;;YUZ_ON_IKI_CAGRI;KISMEN;Çöp Yangını;Tespit Edilemedi;Edremit Grup Amirliği;09.07.2018 20:59:00;09.07.2018 21:00:00;09.07.2018 21:04:00;09.07.2018 22:05:00;09.07.2018 22:10:00
9662;EDREMİT;ZEYTİNLİ;;YUZ_ON_IKI_CAGRI;KISMEN;Ot Yangını;Tespit Edilemedi;Edremit Grup Amirliği;04.07.2018 14:11:00;04.07.2018 14:12:00;04.07.2018 14:14:00;04.07.2018 14:27:00;04.07.2018 14:30:00
9661;EDREMİT;ZEYTİNLİ;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Asılsız İhbar;Asılsız İhbar;Edremit Grup Amirliği;16.06.2018 18:29:00;16.06.2018 18:30:00;16.06.2018 18:34:00;16.06.2018 18:55:00;16.06.2018 19:00:00
9660;EDREMİT;ZEYTİNLİ;;YUZ_ON_IKI_CAGRI;KISMEN;Araç Yangını;Elektrik Kontağı;Edremit Grup Amirliği;09.06.2018 12:19:00;09.06.2018 12:20:00;09.06.2018 12:22:00;09.06.2018 12:47:00;09.06.2018 12:50:00
9659;EDREMİT;ZEYTİNLİ;;YUZ_ON_IKI_CAGRI;KISMEN;Ot Yangını;Tespit Edilemedi;Edremit Grup Amirliği;07.06.2018 10:25:00;07.06.2018 10:26:00;07.06.2018 10:29:00;07.06.2018 10:36:00;07.06.2018 10:40:00
9658;EDREMİT;ZEYTİNLİ;;YUZ_ON_IKI_CAGRI;KISMEN;Ot Yangını;Sigara;Edremit Grup Amirliği;05.06.2018 10:29:00;05.06.2018 10:30:00;05.06.2018 10:34:00;05.06.2018 11:19:00;05.06.2018 11:24:00
9657;EDREMİT;ZEYTİNLİ;;YUZ_ON_IKI_CAGRI;KISMEN;Ot Yangını;Sigara;Edremit Grup Amirliği;24.05.2018 14:24:00;24.05.2018 14:25:00;24.05.2018 14:27:00;24.05.2018 14:42:00;24.05.2018 14:45:00
9656;EDREMİT;ZEYTİNLİ;;YUZ_ON_IKI_CAGRI;KISMEN;Çöp Yangını;Kasıt;Edremit Grup Amirliği;22.05.2018 00:54:00;22.05.2018 00:55:00;22.05.2018 00:57:00;22.05.2018 01:17:00;22.05.2018 01:20:00
9655;EDREMİT;ZEYTİNLİ;;YUZ_ON_IKI_CAGRI;KISMEN;Ot Yangını;Tespit Edilemedi;Edremit Grup Amirliği;02.05.2018 15:44:00;02.05.2018 15:45:00;02.05.2018 15:48:00;02.05.2018 16:41:00;02.05.2018 16:45:00
9654;EDREMİT;ZEYTİNLİ;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Elektrik Yangını;Elektrik Kontağı;Edremit Grup Amirliği;01.05.2018 20:34:00;01.05.2018 20:35:00;01.05.2018 20:38:00;01.05.2018 20:51:00;01.05.2018 20:55:00
9653;EDREMİT;ZEYTİNLİ;;YUZ_ON_IKI_CAGRI;KISMEN;Ot Yangını;Tespit Edilemedi;Edremit Grup Amirliği;14.04.2018 17:24:00;14.04.2018 17:25:00;14.04.2018 17:30:00;14.04.2018 18:14:00;14.04.2018 18:20:00
9652;EDREMİT;ZEYTİNLİ;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Yangın Zannı;Yangın Zannı;Edremit Grup Amirliği;15.02.2018 10:29:00;15.02.2018 10:30:00;15.02.2018 10:35:00;15.02.2018 11:10:00;15.02.2018 11:15:00
9651;EDREMİT;ZEYTİNLİ;;YUZ_ON_IKI_CAGRI;KISMEN;Ev Yangını;Elektrik Kontağı;Edremit Grup Amirliği;28.01.2018 18:59:00;28.01.2018 19:00:00;28.01.2018 19:03:00;28.01.2018 20:26:00;28.01.2018 20:30:00
9650;EDREMİT;ZEYTİNLİ;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Çöp Yangını;Dikkatsizlik;Edremit Grup Amirliği;26.01.2018 20:49:00;26.01.2018 20:50:00;26.01.2018 20:52:00;26.01.2018 20:58:00;26.01.2018 21:00:00
9649;AYVALIK;ZEKİBEY;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ev Yangını;Elektrik Kontağı;Ayvalık Grup Amirliği;29.09.2019 15:04:00;29.09.2019 15:05:00;29.09.2019 15:08:00;29.09.2019 15:27:00;29.09.2019 15:30:00
9648;AYVALIK;ZEKİBEY;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Çöp Yangını;Sigara;Ayvalık Grup Amirliği;28.12.2018 22:46:00;28.12.2018 22:47:00;28.12.2018 22:50:00;28.12.2018 23:03:00;28.12.2018 23:06:00
9647;AYVALIK;ZEKİBEY;;YUZ_ON_IKI_CAGRI;TAMAMEN;Araç Yangını;Elektrik Kontağı;Ayvalık Grup Amirliği;14.09.2018 03:44:00;14.09.2018 03:45:00;14.09.2018 03:50:00;14.09.2018 04:10:00;14.09.2018 04:15:00
9646;AYVALIK;ZEKİBEY;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Dikkatsizlik;Ayvalık Grup Amirliği;13.06.2018 18:39:00;13.06.2018 18:40:00;13.06.2018 18:45:00;13.06.2018 19:00:00;13.06.2018 19:05:00
9645;SAVAŞTEPE;ZAFER;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Çöp Yangını;Doğal Olaylar;Savaştepe Grup Amirliği;15.09.2019 11:32:00;15.09.2019 11:33:00;15.09.2019 11:37:00;15.09.2019 11:37:00;15.09.2019 12:05:00
9644;SAVAŞTEPE;ZAFER;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Sigara;Savaştepe Grup Amirliği;13.08.2019 20:53:00;13.08.2019 20:54:00;13.08.2019 20:59:00;13.08.2019 20:59:00;13.08.2019 21:06:00
9643;SAVAŞTEPE;ZAFER;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Orman Yangını;Tedbirsizlik;Savaştepe Grup Amirliği;03.04.2019 14:21:00;03.04.2019 14:22:00;03.04.2019 14:26:00;03.04.2019 14:26:00;03.04.2019 15:11:00
9642;SAVAŞTEPE;ZAFER;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Çöp Yangını;Tedbirsizlik;Savaştepe Grup Amirliği;07.03.2019 18:34:00;07.03.2019 18:35:00;07.03.2019 18:38:00;07.03.2019 18:38:00;07.03.2019 18:55:00
9641;SAVAŞTEPE;ZAFER;;YUZ_ON_IKI_CAGRI;KISMEN;Ev Yangını;Elektrik Kontağı;Savaştepe Grup Amirliği;01.03.2019 19:14:00;01.03.2019 19:15:00;01.03.2019 19:18:00;01.03.2019 19:18:00;01.03.2019 20:35:00
9640;SAVAŞTEPE;ZAFER;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Orman Yangını;Tedbirsizlik;Savaştepe Grup Amirliği;15.11.2018 16:45:00;15.11.2018 16:46:00;15.11.2018 16:50:00;15.11.2018 16:50:00;15.11.2018 17:45:00
9639;SAVAŞTEPE;ZAFER;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Sigara;Savaştepe Grup Amirliği;08.11.2018 18:28:00;08.11.2018 18:29:00;08.11.2018 18:32:00;08.11.2018 18:32:00;08.11.2018 18:50:00
9638;SAVAŞTEPE;ZAFER;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Sigara;Savaştepe Grup Amirliği;25.10.2018 12:32:00;25.10.2018 12:33:00;25.10.2018 12:36:00;25.10.2018 12:36:00;25.10.2018 13:25:00
9637;SAVAŞTEPE;ZAFER;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Sigara;Savaştepe Grup Amirliği;20.10.2018 13:15:00;20.10.2018 13:16:00;20.10.2018 13:19:00;20.10.2018 13:19:00;20.10.2018 13:37:00
9636;SAVAŞTEPE;ZAFER;;YUZ_ON_IKI_CAGRI;KISMEN;Ot Yangını;Sigara;Savaştepe Grup Amirliği;19.10.2018 13:31:00;19.10.2018 13:32:00;19.10.2018 13:35:00;19.10.2018 15:36:00;19.10.2018 15:39:00
9635;SAVAŞTEPE;ZAFER;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Tedbirsizlik;Savaştepe Grup Amirliği;19.08.2018 17:09:00;19.08.2018 17:10:00;19.08.2018 17:13:00;19.08.2018 17:13:00;19.08.2018 17:20:00
9634;SAVAŞTEPE;ZAFER;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Dikkatsizlik;Savaştepe Grup Amirliği;03.08.2018 15:38:00;03.08.2018 15:39:00;03.08.2018 15:41:00;03.08.2018 15:41:00;03.08.2018 15:49:00
9633;SAVAŞTEPE;ZAFER;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Diğer Yangınlar;Tedbirsizlik;Savaştepe Grup Amirliği;07.05.2018 00:17:00;07.05.2018 00:18:00;07.05.2018 00:20:00;07.05.2018 00:20:00;07.05.2018 00:30:00
9632;SAVAŞTEPE;ZAFER;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Çöp Yangını;Dikkatsizlik;Savaştepe Grup Amirliği;22.04.2018 20:34:00;22.04.2018 20:35:00;22.04.2018 20:38:00;22.04.2018 20:38:00;22.04.2018 21:00:00
9631;SAVAŞTEPE;ZAFER;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Çöp Yangını;Tedbirsizlik;Savaştepe Grup Amirliği;29.03.2018 11:38:00;29.03.2018 11:39:00;29.03.2018 11:40:00;29.03.2018 11:40:00;29.03.2018 11:50:00
9630;SAVAŞTEPE;ZAFER;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Elektrik Yangını;Elektrik Kontağı;Savaştepe Grup Amirliği;08.01.2018 05:52:00;08.01.2018 05:53:00;08.01.2018 05:58:00;08.01.2018 05:59:00;08.01.2018 06:20:00
9629;BİGADİÇ;YÜRÜCEKLER;;YUZ_ON_IKI_CAGRI;KISMEN;Ev Yangını;Elektrik Kontağı;Bigadiç Grup Amirliği;27.12.2018 22:45:00;27.12.2018 22:46:00;27.12.2018 22:53:00;27.12.2018 22:54:00;27.12.2018 23:50:00
9628;SINDIRGI;YÜREĞİL;;YUZ_ON_IKI_CAGRI;TAMAMEN;Araç Yangını;Elektrik Kontağı;Sındırgı Grup Amirliği;15.08.2019 04:32:00;15.08.2019 04:33:00;15.08.2019 04:59:00;15.08.2019 07:35:00;15.08.2019 08:00:00
9627;SINDIRGI;YÜREĞİL;;YUZ_ON_IKI_CAGRI;TAMAMEN;Ev Yangını;Tedbirsizlik;Sındırgı Grup Amirliği;21.01.2019 11:44:00;21.01.2019 11:45:00;21.01.2019 12:17:00;21.01.2019 13:30:00;21.01.2019 14:00:00
9626;SINDIRGI;YÜREĞİL;;YUZ_ON_IKI_CAGRI;KISMEN;Ev Yangını;Elektrik Kontağı;Sındırgı Grup Amirliği;30.12.2018 15:12:00;30.12.2018 15:13:00;30.12.2018 15:40:00;30.12.2018 16:10:00;30.12.2018 16:50:00
9625;SINDIRGI;YÜREĞİL;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;İşyeri Yangını;Tedbirsizlik;Sındırgı Grup Amirliği;18.03.2018 15:27:00;18.03.2018 15:28:00;18.03.2018 15:59:00;18.03.2018 16:40:00;18.03.2018 17:30:00
9624;SINDIRGI;YUSUFÇAMI;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Orman Yangını;Asılsız İhbar;Sındırgı Grup Amirliği;14.10.2019 18:29:00;14.10.2019 18:30:00;14.10.2019 18:48:00;14.10.2019 19:00:00;14.10.2019 19:22:00
9623;SINDIRGI;YUSUFÇAMI;;DIGER;TAMAMEN;Çöp Yangını;Tedbirsizlik;Sındırgı Grup Amirliği;22.05.2019 19:50:00;22.05.2019 19:51:00;22.05.2019 20:02:00;22.05.2019 20:30:00;22.05.2019 20:43:00
9622;SINDIRGI;YUSUFÇAMI;;YUZ_ON_IKI_CAGRI;KISMEN;Anız Yangını;Tedbirsizlik;Sındırgı Grup Amirliği;23.09.2018 22:11:00;23.09.2018 22:12:00;23.09.2018 22:20:00;23.09.2018 23:02:00;23.09.2018 23:15:00
9621;SINDIRGI;YUSUFÇAMI;;YUZ_ON_IKI_CAGRI;KISMEN;Anız Yangını;Sigara;Sındırgı Grup Amirliği;12.09.2018 13:56:00;12.09.2018 13:57:00;12.09.2018 14:15:00;12.09.2018 14:50:00;12.09.2018 15:08:00
9620;SINDIRGI;YUSUFÇAMI;;YUZ_ON_IKI_CAGRI;KISMEN;Ot Yangını;Dikkatsizlik;Sındırgı Grup Amirliği;21.05.2018 15:59:00;21.05.2018 16:00:00;21.05.2018 16:08:00;21.05.2018 16:54:00;21.05.2018 17:05:00
9619;DURSUNBEY;YUNUSLAR;;YUZ_ON_IKI_CAGRI;TAMAMEN;Bina Yangını;Elektrik Kontağı;Dursunbey Grup Amirliği;02.10.2018 22:27:00;02.10.2018 22:28:00;02.10.2018 23:15:00;03.10.2018 01:35:00;03.10.2018 02:09:00
9618;BURHANİYE;YUNUSLAR;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Bina Yangını;Tedbirsizlik;Burhaniye Grup Amirliği;08.06.2019 10:17:00;08.06.2019 10:18:00;08.06.2019 10:28:00;08.06.2019 11:40:00;08.06.2019 11:51:00
9617;BURHANİYE;YUNUS;;YUZ_ON_IKI_CAGRI;KISMEN;Baca Yangını;Tedbirsizlik;Burhaniye Grup Amirliği;09.01.2019 07:47:00;09.01.2019 07:48:00;09.01.2019 07:50:00;09.01.2019 08:49:00;09.01.2019 08:57:00
9616;BURHANİYE;YUNUS;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Sigara;Burhaniye Grup Amirliği;06.09.2018 14:15:00;06.09.2018 14:16:00;06.09.2018 14:20:00;06.09.2018 14:25:00;06.09.2018 14:30:00
9615;BURHANİYE;YUNUS;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Sigara;Burhaniye Grup Amirliği;16.08.2018 19:28:00;16.08.2018 19:29:00;16.08.2018 19:32:00;16.08.2018 19:50:00;16.08.2018 19:55:00
9614;BURHANİYE;YUNUS;;YUZ_ON_IKI_CAGRI;KISMEN;Elektrik Yangını;Elektrik Kontağı;Burhaniye Grup Amirliği;03.08.2018 17:37:00;03.08.2018 17:38:00;03.08.2018 17:41:00;03.08.2018 17:45:00;03.08.2018 17:50:00
9613;BURHANİYE;YUNUS;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Sigara;Burhaniye Grup Amirliği;16.07.2018 21:09:00;16.07.2018 21:10:00;16.07.2018 21:13:00;16.07.2018 21:25:00;16.07.2018 21:30:00
9612;BURHANİYE;YUNUS;;YUZ_ON_IKI_CAGRI;KISMEN;Çatı Yangını;Sigara;Burhaniye Grup Amirliği;03.06.2018 09:40:00;03.06.2018 09:41:00;03.06.2018 09:45:00;03.06.2018 10:45:00;03.06.2018 10:50:00
9611;BURHANİYE;YUNUS;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Dikkatsizlik;Burhaniye Grup Amirliği;31.03.2018 21:34:00;31.03.2018 21:35:00;31.03.2018 21:40:00;31.03.2018 22:48:00;31.03.2018 22:55:00
9610;ERDEK;YUKARIYAPICI;;YUZ_ON_IKI_CAGRI;KISMEN;Ot Yangını;Dikkatsizlik;Erdek Grup Amirliği;30.08.2019 14:52:00;30.08.2019 14:53:00;30.08.2019 14:59:00;30.08.2019 15:27:00;30.08.2019 15:37:00
9609;ERDEK;YUKARIYAPICI;;YUZ_ON_IKI_CAGRI;KISMEN;Ev Yangını;Gaz Kaçağı;Erdek Grup Amirliği;20.08.2019 09:29:00;20.08.2019 09:30:00;20.08.2019 09:36:00;20.08.2019 10:10:00;20.08.2019 10:20:00
9608;ERDEK;YUKARIYAPICI;;YUZ_ON_IKI_CAGRI;KISMEN;Diğer Yangınlar;Tespit Edilemedi;Erdek Grup Amirliği;15.08.2019 03:31:00;15.08.2019 03:32:00;15.08.2019 03:37:00;15.08.2019 04:50:00;15.08.2019 04:57:00
9607;ERDEK;YUKARIYAPICI;;YUZ_ON_IKI_CAGRI;KISMEN;Ev Yangını;Elektrik Kontağı;Erdek Grup Amirliği;23.07.2019 02:24:00;23.07.2019 02:25:00;23.07.2019 02:33:00;23.07.2019 04:28:00;23.07.2019 04:38:00
9606;ERDEK;YUKARIYAPICI;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Sigara;Erdek Grup Amirliği;19.07.2019 13:29:00;19.07.2019 13:30:00;19.07.2019 13:35:00;19.07.2019 13:43:00;19.07.2019 14:00:00
9605;ERDEK;YUKARIYAPICI;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ev Yangını;Tedbirsizlik;Erdek Grup Amirliği;05.07.2019 10:40:00;05.07.2019 10:40:00;05.07.2019 10:48:00;05.07.2019 11:00:00;05.07.2019 11:10:00
9604;ERDEK;YUKARIYAPICI;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;İşyeri Yangını;Elektrik Kontağı;Erdek Grup Amirliği;24.02.2019 06:21:00;24.02.2019 06:22:00;24.02.2019 06:30:00;24.02.2019 06:50:00;24.02.2019 07:35:00
9603;ERDEK;YUKARIYAPICI;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Elektrik Yangını;Elektrik Kontağı;Erdek Grup Amirliği;23.08.2018 20:01:00;23.08.2018 20:02:00;23.08.2018 20:15:00;23.08.2018 20:17:00;23.08.2018 20:40:00
9602;ERDEK;YUKARIYAPICI;;YUZ_ON_IKI_CAGRI;TAMAMEN;Ev Yangını;Kasıt;Erdek Grup Amirliği;02.02.2018 03:42:00;02.02.2018 03:42:00;02.02.2018 03:52:00;02.02.2018 06:30:00;02.02.2018 06:56:00
9601;ERDEK;YUKARIYAPICI;;YUZ_ON_IKI_CAGRI;TAMAMEN;Ev Yangını;Şüpheli;Erdek Grup Amirliği;09.01.2018 03:59:00;09.01.2018 03:59:00;09.01.2018 04:11:00;09.01.2018 06:00:00;09.01.2018 06:15:00
9600;SAVAŞTEPE;DANİŞMENT;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Diğer Yangınlar;Diğer;Savaştepe Grup Amirliği;30.06.2019 18:04:00;30.06.2019 18:05:00;30.06.2019 18:11:00;30.06.2019 18:11:00;30.06.2019 18:35:00
9599;EDREMİT;YOLÖREN;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Sigara;Edremit Grup Amirliği;05.01.2020 18:09:00;05.01.2020 18:10:00;05.01.2020 18:12:00;05.01.2020 18:30:00;05.01.2020 18:33:00
9598;EDREMİT;YOLÖREN;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Çöp Yangını;Kasıt;Edremit Grup Amirliği;04.01.2020 17:49:00;04.01.2020 17:50:00;04.01.2020 17:51:00;04.01.2020 18:08:00;04.01.2020 18:10:00
9597;EDREMİT;YOLÖREN;;YUZ_ON_IKI_CAGRI;TAMAMEN;Elektrik Yangını;Dikkatsizlik;Edremit Grup Amirliği;03.01.2020 13:54:00;03.01.2020 13:55:00;03.01.2020 13:56:00;03.01.2020 14:18:00;03.01.2020 14:20:00
9596;EDREMİT;YOLÖREN;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Kasıt;Edremit Grup Amirliği;26.10.2019 17:40:00;26.10.2019 17:41:00;26.10.2019 17:43:00;26.10.2019 18:04:00;26.10.2019 18:07:00
9595;EDREMİT;YOLÖREN;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Saman Yangını;Tespit Edilemedi;Edremit Grup Amirliği;26.10.2019 15:57:00;26.10.2019 15:58:00;26.10.2019 16:00:00;26.10.2019 16:57:00;26.10.2019 17:00:00
9594;EDREMİT;YOLÖREN;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Tespit Edilemedi;Edremit Grup Amirliği;04.10.2019 11:31:00;04.10.2019 11:32:00;04.10.2019 11:34:00;04.10.2019 12:42:00;04.10.2019 12:45:00
9593;EDREMİT;YOLÖREN;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Sigara;Edremit Grup Amirliği;03.10.2019 13:23:00;03.10.2019 13:24:00;03.10.2019 13:26:00;03.10.2019 13:47:00;03.10.2019 13:50:00
9592;EDREMİT;YOLÖREN;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Kasıt;Edremit Grup Amirliği;16.09.2019 20:07:00;16.09.2019 20:08:00;16.09.2019 20:10:00;16.09.2019 22:16:00;16.09.2019 22:19:00
9591;EDREMİT;YOLÖREN;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ev Yangını;Tespit Edilemedi;Edremit Grup Amirliği;06.09.2019 11:44:00;06.09.2019 11:45:00;06.09.2019 11:47:00;06.09.2019 12:49:00;06.09.2019 12:51:00
9590;EDREMİT;YOLÖREN;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Sigara;Edremit Grup Amirliği;30.08.2019 13:59:00;30.08.2019 14:00:00;30.08.2019 14:02:00;30.08.2019 14:27:00;30.08.2019 14:30:00
9589;EDREMİT;YOLÖREN;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Sigara;Edremit Grup Amirliği;29.08.2019 14:45:00;29.08.2019 14:46:00;29.08.2019 14:48:00;29.08.2019 16:07:00;29.08.2019 16:10:00
9588;EDREMİT;YOLÖREN;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Sigara;Edremit Grup Amirliği;14.08.2019 10:44:00;14.08.2019 10:45:00;14.08.2019 10:47:00;14.08.2019 11:12:00;14.08.2019 11:15:00
9587;EDREMİT;YOLÖREN;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Sigara;Edremit Grup Amirliği;12.08.2019 12:54:00;12.08.2019 12:55:00;12.08.2019 12:57:00;12.08.2019 13:17:00;12.08.2019 13:20:00
9586;EDREMİT;YOLÖREN;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Kasıt;Edremit Grup Amirliği;09.08.2019 05:39:00;09.08.2019 05:40:00;09.08.2019 05:42:00;09.08.2019 05:57:00;09.08.2019 06:00:00
9585;EDREMİT;YOLÖREN;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Kasıt;Edremit Grup Amirliği;20.07.2019 14:23:00;20.07.2019 14:24:00;20.07.2019 14:25:00;20.07.2019 14:48:00;20.07.2019 14:50:00
9584;EDREMİT;YOLÖREN;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Sigara;Edremit Grup Amirliği;01.07.2019 10:02:00;01.07.2019 10:03:00;01.07.2019 10:04:00;01.07.2019 10:18:00;01.07.2019 10:20:00
9583;EDREMİT;YOLÖREN;;ASILSIZ_IHBAR;;Asılsız İhbar;Asılsız İhbar;Edremit Grup Amirliği;23.06.2019 01:12:00;23.06.2019 01:13:00;23.06.2019 01:15:00;23.06.2019 01:42:00;23.06.2019 01:45:00
9582;EDREMİT;YOLÖREN;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Kasıt;Edremit Grup Amirliği;20.06.2019 19:04:00;20.06.2019 19:05:00;20.06.2019 19:07:00;20.06.2019 19:47:00;20.06.2019 19:50:00
9581;EDREMİT;YOLÖREN;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Kasıt;Edremit Grup Amirliği;17.06.2019 12:26:00;17.06.2019 12:27:00;17.06.2019 12:29:00;17.06.2019 12:46:00;17.06.2019 12:49:00
9580;EDREMİT;YOLÖREN;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Sigara;Edremit Grup Amirliği;27.05.2019 17:24:00;27.05.2019 17:25:00;27.05.2019 17:27:00;27.05.2019 18:02:00;27.05.2019 18:05:00
9579;EDREMİT;YOLÖREN;;YUZ_ON_IKI_CAGRI;KISMEN;Ot Yangını;Dikkatsizlik;Edremit Grup Amirliği;31.03.2019 18:04:00;31.03.2019 18:05:00;31.03.2019 18:09:00;31.03.2019 18:30:00;31.03.2019 18:35:00
9578;EDREMİT;YOLÖREN;;YUZ_ON_IKI_CAGRI;KISMEN;Ot Yangını;Kasıt;Edremit Grup Amirliği;29.03.2019 16:34:00;29.03.2019 16:35:00;29.03.2019 16:39:00;29.03.2019 18:40:00;29.03.2019 18:45:00
9577;EDREMİT;YOLÖREN;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Ot Yangını;Dikkatsizlik;Edremit Grup Amirliği;03.03.2019 13:12:00;03.03.2019 13:13:00;03.03.2019 13:16:00;03.03.2019 15:01:00;03.03.2019 15:05:00
9576;EDREMİT;YOLÖREN;;YUZ_ON_IKI_CAGRI;BASLANGIC_HALINDE;Çöp Yangını;Kasıt;Edremit Grup Amirliği;08.02.2019 18:44:00;08.02.2019 18:45:00;08.02.2019 18:47:00;08.02.2019 18:57:00;08.02.2019 19:00:00
9575;EDREMİT;YOLÖREN;;YUZ_ON_IKI_CAGRI;KISMEN;Ot Yangını;Kasıt;Edremit Grup Amirliği;10.11.2018 18:23:00;10.11.2018 18:24:00;10.11.2018 18:27:00;10.11.2018 18:49:00;10.11.2018 18:53:00
